"ID","name","cre_id","lat","lng","regular","premium","diesel"
"4639","MARIA GUADALUPE CARBAJAL RIVERA","PL/5078/EXP/ES/2015","20.72184","-102.9052","24.2",NA,NA
"4640","GASOLINERA SAN GERMÁN S.A. DE C.V.","PL/5913/EXP/ES/2015","24.86372","-98.13974","23.99",NA,NA
"4641","CACE SERVICIOS COMERCIALES SA DE CV","PL/5236/EXP/ES/2015","25.36944","-108.4168",NA,"26.39",NA
"4642","MIGUEL DAINITIN TALAMAS","PL/5255/EXP/ES/2015","25.43594","-100.9846",NA,"24.3",NA
"4643","SERVICIO DE LA CUENCA SA DE CV","PL/5256/EXP/ES/2015","18.78571","-95.78359",NA,"24.37",NA
"4644","Gasolinera Renovacion S. A. de C. V.","PL/5532/EXP/ES/2015","19.26767","-99.63784",NA,"24.35",NA
"4645","DISTRIBUIDORA DE COMBUSTIBLES KARZO, S. DE R.L. DE C.V.","PL/6172/EXP/ES/2015","26.13408","-98.34052",NA,"21.49",NA
"4646","PETROMERIDA, SA DE CV (ES11112)","PL/6167/EXP/ES/2015","21.00212","-89.60808","24.49",NA,NA
"4647","CENTRAL DE ENERGETICOS SA DE CV","PL/5073/EXP/ES/2015","26.86966","-101.4269","23.49",NA,NA
"4648","ESTACION DE SERVICIOS LA LIMA SA DE CV ","PL/5556/EXP/ES/2015","17.92446","-95.16277","22.85",NA,NA
"4649","CORPORATIVO AP, S.A. DE C.V.","PL/5427/EXP/ES/2015","18.86546","-99.88687","23.59",NA,NA
"4650","SUPER GASOLINERAS DE LA FRONTERA S.A. DE C.V. ","PL/6201/EXP/ES/2015","29.04832","-110.9346",NA,NA,"24.99"
"4651","ENERGIA SAN ERNESTO SA DE CV","PL/5333/EXP/ES/2015","20.6646","-105.2298",NA,"25.69",NA
"4652","SUPER S RAPÍDITOS BIP BIP, S.A. DE C.V.","PL/5124/EXP/ES/2015","31.6428","-106.3466","18.39",NA,NA
"4653","ROBERTO CARDENAS GONZALES","PL/6024/EXP/ES/2015","20.6387","-103.3774","23.59",NA,NA
"4654","SERVICIOS DE ALBA O SA DE CV","PL/6032/EXP/ES/2015","21.87349","-102.3122","23.59",NA,NA
"4655","GASOLINERA ZAPOTILTIC  S.A. DE C.V.","PL/5453/EXP/ES/2015","19.63412","-103.4287","25.49",NA,NA
"4656","HUGO TISCAREÑO ALONSO","PL/5877/EXP/ES/2015","22.57871","-102.2451","24.89",NA,NA
"4657","NACIONAL DE COMBUSTIBLES Y LUBRICANTES S.A. DE C.V","PL/5988/EXP/ES/2015","18.98232","-99.10847",NA,"25.99",NA
"4658","SERVICIO PONIENTE SA DE CV  E.S. 11003","PL/5167/EXP/ES/2015","20.61679","-100.4464",NA,"22.99",NA
"4659","CENTRO CARRETERO SAN JORGE, S.A. DE C.V.","PL/5780/EXP/ES/2015","19.78859","-101.1589",NA,"26.64",NA
"4660","CORPORATIVO AP, S.A. DE C.V.","PL/5455/EXP/ES/2015","19.42855","-100.3439",NA,"24.69",NA
"4661","ARMANDO VILLA ENCINAS","PL/5687/EXP/ES/2015","29.00823","-110.944",NA,"26.97",NA
"4662","SERVICIO MATATLAN, S.A. DE C.V.","PL/5450/EXP/ES/2015","20.66618","-103.2152",NA,"24.99",NA
"4663","GASERVICIO MORELOS SA DE CV","PL/5639/EXP/ES/2015","29.14494","-110.9527","24.69",NA,NA
"4664","CARLOS ARTURO MUÑOZ PEREZ","PL/5786/EXP/ES/2015","29.18364","-108.1317",NA,"22.99",NA
"4665","Gasolinera Complejo S.A. de C.V.","PL/5917/EXP/ES/2015","19.25438","-103.6894","23.99",NA,NA
"4666","ESTACIONES ECOLOGICAS DE SERVICIOS, S.A. DE C.V.","PL/5449/EXP/ES/2015","19.53218","-99.07385",NA,"25.49",NA
"4667","GRUPO OCCIDENTAL DE COMBUSTIBLES SA DE CV","PL/6006/EXP/ES/2015","19.09229","-104.3011",NA,"26.4",NA
"4668","JOSAFAT RAFAEL MORALES PEREZ","PL/5730/EXP/ES/2015","20.58844","-98.76064",NA,"24.7",NA
"4669","OPERADORA RIO COLORADO, S. DE R.L. DE C.V.","PL/5182/EXP/ES/2015","32.46228","-114.8008","19.89",NA,NA
"4670","PETRORAC S.A. DE C.V.","PL/5712/EXP/ES/2015","18.8125","-97.16895","23.89",NA,NA
"4671","SERVICIO MANTEROLA, SA DE CV","PL/5460/EXP/ES/2015","20.06476","-97.0498","23.85",NA,NA
"4672","CENTRO DE SERVICIOS ELVA SA DE CV","PL/5615/EXP/ES/2015","30.71176","-112.1544","23.5",NA,NA
"4673","JOSE MANUEL ZABALEGUI RODRIGUEZ","PL/6023/EXP/ES/2015","19.65894","-101.2277","23.59",NA,NA
"4674","SERVICIO EL GALLO SA DE CV","PL/6149/EXP/ES/2015","29.03802","-110.9576",NA,"20.1",NA
"4675","ESTACION DE SERVICIO VALLE NUEVO SA DE CV","PL/6174/EXP/ES/2015","18.90648","-103.8775",NA,"25.89",NA
"4676","ESTACION DE SERVICIO ARIES S.A DE C.V ","PL/5695/EXP/ES/2015","18.98589","-96.08617",NA,"23.15",NA
"4677","ALMA DELIA MILLAN LOPEZ","PL/5636/EXP/ES/2015","29.1071","-111.0235",NA,"26.97",NA
"4678","SUPER S RAPÍDITOS BIP BIP, S.A. DE C.V.","PL/5141/EXP/ES/2015","31.71107","-106.453",NA,"20.59",NA
"4679","ENERGETICOS PLUS SA DE CV","PL/5690/EXP/ES/2015","20.65666","-103.3187","24.69",NA,NA
"4680","GRUPO RESIDENCIAL LINARES, S. A. DE C. V.","PL/5414/EXP/ES/2015","24.881","-99.58575","24.09",NA,NA
"4681","Super Gas San Luis Rioverde S.A. DE C.V.","PL/5318/EXP/ES/2015","22.15225","-100.8944","23.19",NA,NA
"4682","SERVICIO TESISTAN, S.A. DE C.V.","PL/5408/EXP/ES/2015","20.79965","-103.4868",NA,"25.69",NA
"4683","servicio nadadores s.a. de c.v.","PL/5694/EXP/ES/2015","18.07465","-94.32255",NA,"24.49",NA
"4684","SERVICIO ARENA DE SAN ANDRES SA DE CV","PL/5814/EXP/ES/2015","19.55919","-99.0825",NA,"25.99",NA
"4685","Servicio Garal S de RL de CV","PL/5673/EXP/ES/2015","30.7162","-112.1682",NA,"24.39",NA
"4686","ADMINISTRADORA DEL COLORADO S. DE R.L. DE C.V.","PL/5697/EXP/ES/2015","32.63831","-115.3931",NA,"24.19",NA
"4687","SERVICIO SAYULA S.A. DE C.V.","PL/5274/EXP/ES/2015","17.88672","-94.95727","22.29",NA,NA
"4688","SERVICIO SANJOGAS SA DE CV","PL/5489/EXP/ES/2015","20.98545","-100.4062","22.66",NA,NA
"4689","DISTRIBUIDORA DE COMBUSTIBLES KARZO, S. DE R.L. DE C.V.","PL/6169/EXP/ES/2015","25.86276","-97.54191","18.99",NA,NA
"4690","RED NACIONAL DE COMBUSTIBLES Y SERVICIOS SA DE CV ","PL/6122/EXP/ES/2015","20.68168","-103.3742","24.7",NA,NA
"4691","EXACTO COMBUSTIBLES SA DE CV","PL/5830/EXP/ES/2015","24.74104","-107.4213",NA,"25.99",NA
"4692","SINERGIA DE ENERGETICOS S.A. DE C.V. ","PL/5785/EXP/ES/2015","18.97413","-98.21905",NA,"25.09",NA
"4693","SUPER SERVICIO DLT SA DE CV","PL/5682/EXP/ES/2015","19.57586","-99.25897",NA,"24.91",NA
"4694","SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.","PL/5990/EXP/ES/2015","25.22092","-99.93176",NA,"27.39",NA
"4695","ENERGETICOS SANTA ISABEL S.A. DE C.V.","PL/5387/EXP/ES/2015","19.23837","-98.30038",NA,"24.1",NA
"4696","OPERADORA TABASQUEÑA EDMAGRA, S.A. DE C.V.","PL/6001/EXP/ES/2015","17.98223","-93.01228",NA,"24.49",NA
"4697","GRUPO CARAROD S. DE R.L.","PL/5993/EXP/ES/2015","19.04648","-100.0532","24.39",NA,NA
"4698","SERVICIO SAN PEDRO, S.A. DE C.V.","PL/5457/EXP/ES/2015","20.6764","-101.3683","23.99",NA,NA
"4699","SERVICIO LA BARDA BLANCA, SA DE CV","PL/5745/EXP/ES/2015","20.11868","-97.01197","23.85",NA,NA
"4700","ELIAS ALFARO BARRERA","PL/5646/EXP/ES/2015","19.89034","-100.8002",NA,"25.55",NA
"4701","GASOLINERA LAGUNA DE ALCHICHICA S.A. DE C.V.","PL/5965/EXP/ES/2015","19.40764","-97.39622",NA,"25.35",NA
"4702","gasolinas y lubricantes de la sierra s.a de c.v.","PL/5977/EXP/ES/2015","15.87954","-92.71597","24.09",NA,NA
"4703","SERVICIO GASOLINERO DE LA COSTA S.A. DE C.V.","PL/5963/EXP/ES/2015","21.77196","-105.2724","24.9",NA,NA
"4704","SUPER SERVICIO CUATRO CAMINOS SA DE CV","PL/6125/EXP/ES/2015","31.60767","-106.4529",NA,NA,"21.99"
"4705","BP ESTACIONES Y SERVICIOS ENERGETICOS, S.A. DE C.V.","PL/5400/EXP/ES/2015","19.49989","-99.23764","24.29",NA,NA
"4706","TRINIDAD ADAME ADAME","PL/5339/EXP/ES/2015","17.65141","-99.52999","24.95",NA,NA
"4707","PARADOR HACIENDA NUEVA SA DE CV","PL/5368/EXP/ES/2015","22.82659","-102.6247",NA,"24.5",NA
"4708","gasolinera cuxtepeques s.a. de c.v.","PL/5972/EXP/ES/2015","16.08684","-92.83539",NA,NA,"25.1"
"4709","ALMARAIL S.A. DE C.V.","PL/5222/EXP/ES/2015","19.10746","-102.537",NA,NA,NA
"4710","Servicio Lopez Portillo S.A. de C.V.","PL/5268/EXP/ES/2015","19.32208","-99.62499",NA,"24.49",NA
"4711","FRANCISCO PADILLA ORTIZ","PL/5883/EXP/ES/2015","19.39042","-99.15264",NA,"25.99",NA
"4712","AUTOSERVICIOS UNIDOS JOCOTEPEC SA DE CV","PL/5961/EXP/ES/2015","20.28456","-103.4189",NA,"25.29",NA
"4713","SUPER S RAPÍDITOS BIP BIP, S.A. DE C.V.","PL/5144/EXP/ES/2015","31.73673","-106.4816","18.39",NA,NA
"4714","COMVALE DE MEXICO, S.A. DE C.V.","PL/5402/EXP/ES/2015","22.12657","-101.018","23.49",NA,NA
"4715","ADMINISTRADORA DEL COLORADO S. DE R.L. DE C.V.","PL/5302/EXP/ES/2015","31.83751","-116.6016",NA,"24.89",NA
"4716","EST. DE SERVICIO LOS PINITOS DE GUERRERO SA DE CV","PL/5501/EXP/ES/2015","18.48256","-99.42223","23.84",NA,NA
"4717","RITA MARIA EUGENIA ROBLES RAMIREZ","PL/6017/EXP/ES/2015","16.89422","-92.10091","23.75",NA,NA
"4718","GASOLINERA JV S.A. DE C.V.","PL/5940/EXP/ES/2015","26.92208","-105.6452","22.99",NA,NA
"4719","ANTONIO MUÑOZ GARCIA","PL/5396/EXP/ES/2015","21.20643","-102.1239","22.8",NA,NA
"4720","LUIS ALVAREZ E HIJOS, S.A. DE C.V.","PL/5882/EXP/ES/2015","32.44711","-117.0008","23.69",NA,NA
"4721","EFRAIN MARTINEZ COSSIO","PL/5561/EXP/ES/2015","20.08023","-97.03356","23.85",NA,NA
"4722","COMBUSTIBLES Y LUBRICANTES REFORMA S.A DE C.V.","PL/5844/EXP/ES/2015","27.95822","-110.8182","24.27",NA,NA
"4723","GRUPO GASOLINERO ROJAS SA DE CV","PL/6040/EXP/ES/2015","20.87431","-100.4198","23.89",NA,NA
"4724","AGUSTIN CASTILLO RODRIGUEZ","PL/5986/EXP/ES/2015","18.51911","-97.50318","23.4",NA,NA
"4725","Hidrocarburos San Nicolas, S.A. de C.V.","PL/5089/EXP/ES/2015","20.0973","-98.3911",NA,NA,"24.99"
"4726","MARISSA DEL CARMEN HERAS LOPEZ","PL/5982/EXP/ES/2015","24.83376","-107.4132",NA,"21.79",NA
"4727","Gasolineras Rahel, S.A. de C.V.","PL/5734/EXP/ES/2015","19.26931","-98.4315","23.29",NA,NA
"4728","COMERCIALIZADORA CMBA, S.A.P.I. DE C.V.","PL/5661/EXP/ES/2015","25.67477","-100.4545",NA,"27.59",NA
"4729","GASOLINERA JV S.A. DE C.V.","PL/5938/EXP/ES/2015","26.94023","-105.7128",NA,"24.99",NA
"4730","COMBUSTIBLES REAL, S.A. DE C.V.","PL/5720/EXP/ES/2015","18.87498","-96.9162","23.45",NA,NA
"4731","AUTOSERVICIO AMATLAN, S DE RL DE CV","PL/5308/EXP/ES/2015","18.853","-96.91208",NA,"24.79",NA
"4732","SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.","PL/5292/EXP/ES/2015","25.67644","-100.2981",NA,"27.39",NA
"4733","SUPER S RAPÍDITOS BIP BIP, S.A. DE C.V.","PL/5128/EXP/ES/2015","31.64991","-106.4101","18.39",NA,NA
"4734","COPAA ADMINISTRACION SA DE CV","PL/5071/EXP/ES/2015","27.45335","-99.53296","20.6",NA,NA
"4735","Garage Imuris SA de CV","PL/5703/EXP/ES/2015","30.78194","-110.8541","24.29",NA,NA
"4736","SERVICIO TLAXCALA SA DE CV","PL/5159/EXP/ES/2015","31.62411","-106.3275","18.39",NA,NA
"4737","AAS LA PALMA, SA DE CV","PL/5504/EXP/ES/2015","24.81306","-107.6513","22.49",NA,NA
"4738","SERVICIO LAS CONCHITAS S.A. DE C.V.","PL/5855/EXP/ES/2015","20.59241","-103.3219","22.74",NA,NA
"4739","SAN ANTONIO TEKAX, SA DE CV (ES11113)","PL/6173/EXP/ES/2015","20.21238","-89.30053","24.89",NA,NA
"4740","EZEQUIEL RIVERA VALENCIA","PL/5754/EXP/ES/2015","30.70609","-112.167","23.5",NA,NA
"4741","AUTOSERVICIO BIENESTAR, S.A. DE C.V.","PL/5320/EXP/ES/2015","32.50762","-116.8437","23.39",NA,NA
"4742","GASOLINERA JV S.A. DE C.V.","PL/5935/EXP/ES/2015","26.93425","-105.6223",NA,NA,"24.8"
"4743","GASOLINERIA DAFER SA DE CV","PL/5893/EXP/ES/2015","25.64892","-100.2741",NA,"25.75",NA
"4744","Servicio La Joya de Acajete Veracruz SA de CV","PL/5956/EXP/ES/2015","19.61161","-97.03168",NA,"25.0",NA
"4745","DESERT GAS SA DE CV","PL/6088/EXP/ES/2015","28.19137","-105.4612",NA,"24.88",NA
"4746","Servicio Morales Morales S. A. de C. V.","PL/5433/EXP/ES/2015","16.25546","-92.11902","23.99",NA,NA
"4747","Servicio Cupula SA de CV","PL/6143/EXP/ES/2015","18.95663","-99.59137","23.95",NA,NA
"4748","SUPER S RAPÍDITOS BIP BIP, S.A. DE C.V.","PL/5204/EXP/ES/2015","31.74272","-106.5146",NA,"20.59",NA
"4749","SINERGIA DE ENERGETICOS S.A. DE C.V. ","PL/5967/EXP/ES/2015","19.03945","-98.21783","23.89",NA,NA
"4750","IRVILU, S.A DE C.V","PL/5524/EXP/ES/2015","27.55085","-109.9281",NA,NA,"25.39"
"4751","GASOLINERA ENTRONQUE LAS PALMAS S.A. DE C.V.  ","PL/5546/EXP/ES/2015","17.97219","-102.2074",NA,"24.9",NA
"4752","COMBUSTIBLES TUPATARO SA DE CV","PL/5713/EXP/ES/2015","20.60618","-101.6468","23.63",NA,NA
"4753","HIDROCARBUROS LAS QUINTAS SA DE CV","PL/5294/EXP/ES/2015","25.6902","-100.2126","23.49",NA,NA
"4754","MULTISERVICIOS SOMARVE, S.A. DE C.V.","PL/5262/EXP/ES/2015","19.55894","-96.932","23.59",NA,NA
"4755","COMBUSTIBLES Y LUBRICANTES LOS CACHORROS SA DE CV","PL/5781/EXP/ES/2015","28.54732","-107.4829",NA,NA,"24.03"
"4756","FECAM SA DE CV","PL/5473/EXP/ES/2015","14.90094","-92.27001","22.78",NA,NA
"4757","MACLOVIO EFREN HERNANDEZ HERNANDEZ","PL/5853/EXP/ES/2015","18.99586","-98.27758","23.6",NA,NA
"4758","SERVICIO JUSTO GARCIA FLORES S DE R L DE C V","PL/5369/EXP/ES/2015","19.2886","-99.67649","22.39",NA,NA
"4759","SUPER S RAPÍDITOS BIP BIP, S.A. DE C.V.","PL/5123/EXP/ES/2015","31.68786","-106.4172",NA,"20.59",NA
"4760","COMBUSTIBLES EBANO S.A. DE C.V","PL/5912/EXP/ES/2015","20.41183","-103.594",NA,"27.19",NA
"4761","ESTACIÓN DE SERVICIO SAN RODRIGO SA DE CV","PL/5349/EXP/ES/2015","17.28141","-97.67054",NA,"25.8",NA
"4762","SERVICIO BACOBAMPO S.A. DE C.V.","PL/5613/EXP/ES/2015","26.81828","-109.6475",NA,"26.35",NA
"4763","Operadora cinco hermanos S.A. de C.V.","PL/5827/EXP/ES/2015","15.79006","-93.38821",NA,"25.46",NA
"4764","GASOLINERA EL PAISA, S.A. DE C.V.","PL/6120/EXP/ES/2015","21.25101","-102.3278",NA,"25.19",NA
"4765","GASOLINERA TAMAZULA, S.A. DE C.V.","PL/5200/EXP/ES/2015","24.96349","-106.9672",NA,"26.75",NA
"4766","GASOLINERA PERIFERICO SA DE CV","PL/5209/EXP/ES/2015","14.89888","-92.26208",NA,"23.98",NA
"4767","SERVICIOS SAN NICOLAS, SA DE CV (ES10507)","PL/6119/EXP/ES/2015","21.02257","-89.66063",NA,NA,"24.5"
"4768","UNION CASMO S DE RL DE CV","PL/5063/EXP/ES/2015","19.96086","-104.2646","25.2",NA,NA
"4769","CADENA COMERCIAL VERACRUZANA, S.A. DE C.V.","PL/6000/EXP/ES/2015","18.91661","-96.19777",NA,"24.49",NA
"4770","ESTACION Y SERVICIOS DEL CORREDOR URBANO SA DE CV","PL/5725/EXP/ES/2015","22.28897","-97.81304","23.0",NA,NA
"4771","JOSE LUIS MARTINEZ ESTRADA","PL/5668/EXP/ES/2015","26.94006","-105.6852","23.39",NA,NA
"4772","AUTOSERVICIO BENITEZ, SA DE CV","PL/5259/EXP/ES/2015","32.48259","-116.9308","23.89",NA,NA
"4773","AUTO SERVICIO BACHOCO SA DE CV","PL/5784/EXP/ES/2015","29.11785","-110.9516","23.6",NA,NA
"4774","REYDA SERVICIOS S.A. DE C.V.","PL/5281/EXP/ES/2015","19.27704","-99.63737",NA,"24.44",NA
"4775","ESTACIONES DE SERVICIO S.A. DE C.V.","PL/5516/EXP/ES/2015","20.56865","-100.4147",NA,"25.89",NA
"4776","COMBUSTIBLES MODI SA DE CV","PL/5820/EXP/ES/2015","20.83454","-103.7328",NA,"25.39",NA
"4777","SUPER SERVICIO MARAVILLAS SA DE CV","PL/5354/EXP/ES/2015","19.96368","-102.3021",NA,"25.88",NA
"4778","SUPER SERVICIO GARBRI, S.A. DE C.V.","PL/6086/EXP/ES/2015","20.35202","-102.0194",NA,"25.29",NA
"4779","FLECHA GRANA SA DE CV","PL/5660/EXP/ES/2015","20.58118","-103.3726",NA,"25.99",NA
"4780","OPERADORA SAGUARO BAJA S.A DE C.V","PL/5434/EXP/ES/2015","32.63935","-115.4314",NA,"24.15",NA
"4781","MARIA CELIDA URIAS BELTRAN","PL/6096/EXP/ES/2015","25.49366","-108.3742","24.69",NA,NA
"4782","Super Gas Milpillas S.A DE C.V.","PL/5327/EXP/ES/2015","22.21447","-100.9467",NA,"25.7",NA
"4783","EFRAIN MARTINEZ COSSIO","PL/5650/EXP/ES/2015","20.54098","-97.45456",NA,"25.3",NA
"4784","ESTACIONES ECOLOGICAS DE SERVICIOS, S.A. DE C.V.","PL/5488/EXP/ES/2015","19.39237","-99.0502",NA,"24.82",NA
"4785","GASOS MANZANILLO S.A. DE C.V.","PL/5686/EXP/ES/2015","19.05317","-104.3108","23.5",NA,NA
"4786","Hidrocarburos Campeche, S.A de C.V. ","PL/5586/EXP/ES/2015","18.60496","-90.72179","24.69",NA,NA
"4787","FRANCISCO IGNACIO BECERRIL ZAVALA","PL/6134/EXP/ES/2015","18.46282","-97.38452","23.76",NA,NA
"4788","COMBUSTIBLES Y LUBRICANTES GASA,S.A. DE C.V.","PL/5562/EXP/ES/2015","25.03931","-111.6725","24.95",NA,NA
"4789","GASOLINERA TLAZAZALCA, S.A. DE C.V.","PL/5113/EXP/ES/2015","19.95641","-102.0512","24.4",NA,NA
"4790","REFINADOS HUINALA SA DE CV","PL/5709/EXP/ES/2015","25.72884","-100.1456","24.49",NA,NA
"4791","JOSE SANCHEZ ROMERO","PL/5672/EXP/ES/2015","19.28831","-98.44346",NA,"24.54",NA
"4792","GASOLINERIA MALTRATA, S. A. DE C. V. ","PL/5835/EXP/ES/2015","18.81267","-97.26088",NA,NA,"25.75"
"4793","SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.","PL/5619/EXP/ES/2015","25.44869","-100.9978",NA,"26.99",NA
"4794","GASOLINERA Y SERVICIOS MAZATLAN S.A. DE C.V.","PL/5104/EXP/ES/2015","23.23272","-106.3899",NA,"26.04",NA
"4795","AUTOSERVICIO YUCATAN, S.A. DE C.V. (ES05480)","PL/5942/EXP/ES/2015","20.9429","-89.69794",NA,"25.49",NA
"4796","GASOLINERA RIO YAQUI SA DE CV","PL/5920/EXP/ES/2015","27.60499","-109.9394",NA,"26.59",NA
"4797","AUTOSERVICIO YUCATAN, S.A. DE C.V. (ES05480)","PL/5958/EXP/ES/2015","21.11376","-89.2811",NA,"25.79",NA
"4798","GRUPO EMPRENDEDOR GASOLINERO, SA DE CV","PL/5623/EXP/ES/2015","19.02916","-98.19273","22.99",NA,NA
"4799","ESTACION PIRU, S.A. DE C.V.","PL/6081/EXP/ES/2015","32.51192","-116.9934","23.49",NA,NA
"4800","CUATRO PEÑASCOS SA DE CV","PL/5630/EXP/ES/2015","25.26413","-104.027",NA,NA,"25.5"
"4801","CORPORATIVO AP, S.A. DE C.V.","PL/5979/EXP/ES/2015","19.1057","-99.5783",NA,"23.99",NA
"4802","ULTRA SERVICIO DOS MIL, S.A. DE C.V.","PL/5198/EXP/ES/2015","18.82827","-97.88351","22.99",NA,NA
"4803","ESTACION DE SERVICIOS PIONEROS SA DE CV","PL/5378/EXP/ES/2015","28.172","-105.4717",NA,"24.99",NA
"4804","SERVICIO FACIL DEL SURESTE, S.A. DE C.V.","PL/6184/EXP/ES/2015","17.9769","-92.97305","22.79",NA,NA
"4805","GASOLINERA SAN BERNABE SA DE CV","PL/5359/EXP/ES/2015","17.24658","-97.69082","23.95",NA,NA
"4806","ESTACIONES DE SERVICIO S.A. DE C.V.","PL/5520/EXP/ES/2015","20.59887","-101.1801","23.99",NA,NA
"4807","SUPER S RAPÍDITOS BIP BIP, S.A. DE C.V.","PL/5143/EXP/ES/2015","31.62092","-106.3658","18.39",NA,NA
"4808","GASOLINERA AG S.A. DE C.V. ","PL/5074/EXP/ES/2015","20.73859","-105.2896","24.6",NA,NA
"4809","SERVICIO RIOJAS SA DE CV","PL/6153/EXP/ES/2015","27.42886","-100.9908",NA,NA,"25.99"
"4810","MANUEL ALEJANDRO VELDERRAIN CASTRO","PL/5822/EXP/ES/2015","27.40894","-110.2376",NA,"26.68",NA
"4811","GASOLINERA DE SAN MARTIN S.A. DE C.V.","PL/5751/EXP/ES/2015","19.13269","-98.30737","23.22",NA,NA
"4812","OPERADORA DE ESTACION DE SERVICIO TABASCO, SADECV","PL/5084/EXP/ES/2015","17.9989","-92.91614",NA,"24.29",NA
"4813","Gasolinas y Lubricantes SA de CV","PL/6156/EXP/ES/2015","25.84845","-97.48296","18.2",NA,NA
"4814","SERVICIO PERISUR DEL REAL S.A. DE C.V","PL/5466/EXP/ES/2015","28.63172","-106.0211","21.95",NA,NA
"4815","Super Servicio Salcido SA de CV","PL/5445/EXP/ES/2015","31.86393","-112.8462","20.39",NA,NA
"4816","SERVICIO BUENOS AIRES S.A. DE C.V.","PL/5914/EXP/ES/2015","25.06602","-98.071","23.99",NA,NA
"4817","GASOLINERA SERVICIO COMALCALCO, S.A. DE C.V.","PL/5386/EXP/ES/2015","18.24933","-93.21397",NA,"23.99",NA
"4818","MARIA DEL CARMEN NORIEGA DOMINGUEZ","PL/5625/EXP/ES/2015","16.28447","-92.45483","24.65",NA,NA
"4819","Malsan SA de CV","PL/6162/EXP/ES/2015","19.39249","-99.83607","23.19",NA,NA
"4820","AUTOSERVICIO PALMIRA SA DE CV","PL/6078/EXP/ES/2015","24.11844","-110.3355","24.49",NA,NA
"4821","SERVICIO DELORRE S.A DE C.V","PL/5881/EXP/ES/2015","19.45132","-99.11591","23.89",NA,NA
"4822","Servicio Cupula SA de CV","PL/6144/EXP/ES/2015","19.80189","-99.86556","23.29",NA,NA
"4823","PETRO EXPRESS GPE. SA DE CV","PL/6186/EXP/ES/2015","25.65467","-100.2089","24.65",NA,NA
"4824","PETRO G SA DE CV","PL/5363/EXP/ES/2015","26.04949","-98.38596","20.29",NA,NA
"4825","SERVICIO LAGUNAS MONTEROS, S.A. DE C.V.","PL/5376/EXP/ES/2015","18.03667","-92.90121",NA,"24.19",NA
"4826","NICROC INMOBILIARIA S.A. DE C.V.","PL/5070/EXP/ES/2015","32.08572","-116.8818",NA,NA,"24.29"
"4827","FLECHA GASOLINERA SA DE CV","PL/5422/EXP/ES/2015","27.93874","-110.9315",NA,"27.29",NA
"4828","AUTOSERVICIO YUCATAN, S.A. DE C.V. (ES05480)","PL/5929/EXP/ES/2015","21.09184","-89.18306",NA,NA,NA
"4829","MARIO FELIX ROBELO","PL/5487/EXP/ES/2015","30.62434","-110.9558",NA,"26.79",NA
"4830","GASOLINERA PARADOR STA URSULA S.A. DE C.V.","PL/5548/EXP/ES/2015","17.76376","-101.6725","23.6",NA,NA
"4831","GASOLINERA COYULA SA DE CV","PL/5856/EXP/ES/2015","20.66344","-103.2332","23.59",NA,NA
"4832","LAS GRANJAS S.A. DE C.V.","PL/5763/EXP/ES/2015","18.23696","-96.14593",NA,"24.09",NA
"4833","GASOLINERA DEL RIO MOLOLOA S.A. DE C.V.","PL/5805/EXP/ES/2015","21.51484","-104.8838","23.99",NA,NA
"4834","SUPER S RAPÍDITOS BIP BIP, S.A. DE C.V.","PL/5125/EXP/ES/2015","31.66778","-106.3957",NA,"20.59",NA
"4835","Administradora de Gasolineras Esmegas ","PL/6030/EXP/ES/2015","19.5493","-99.2843","24.79",NA,NA
"4836","ENERGETICOS Y SUMINISTROS DE SAN MARTIN SA DE CV","PL/5799/EXP/ES/2015","17.91458","-98.49447","24.89",NA,NA
"4837","SIDRONIO RODRIGUEZ MORA ","PL/5865/EXP/ES/2015","32.59191","-115.4003","22.49",NA,NA
"4838","GASERVICIO SANTA CLARA SA DE CV","PL/5637/EXP/ES/2015","29.03014","-110.9055","24.49",NA,NA
"4839","GASOLINERA JV S.A. DE C.V.","PL/5922/EXP/ES/2015","27.13791","-104.9139","22.99",NA,NA
"4840","SERVICIOS Y LUBRICANTES BOULEVARD SA DE CV","PL/5321/EXP/ES/2015","27.69863","-109.9055","24.89",NA,NA
"4841","VAGU LUBRICANTES SA DE CV","PL/5233/EXP/ES/2015","31.30966","-110.9585",NA,"22.89",NA
"4842","GASOLINERAS R Y R DE IXTEPEC SA DE CV","PL/5779/EXP/ES/2015","16.54808","-95.08754",NA,NA,"24.9"
"4843","SERVICIO SAGA, S.A. DE C.V.","PL/5880/EXP/ES/2015","25.62556","-103.3867",NA,NA,NA
"4844","Century Gas, S.A. de C.V.","PL/5348/EXP/ES/2015","31.29704","-110.9303",NA,"22.88",NA
"4845","JOSE OSCAR EROSA DENIS","PL/5415/EXP/ES/2015","21.14186","-89.1054",NA,"24.99",NA
"4846","SUPER SERVICIO DLT SA DE CV","PL/5683/EXP/ES/2015","19.53944","-99.21012","23.09",NA,NA
"4847","GASOLINERA PERIFERICO SAN JOSE, SA DE CV","PL/5797/EXP/ES/2015","18.96612","-98.2187","22.08",NA,NA
"4848","AUTOSERVICIO HUATABAMPO, S.A. DE C.V.","PL/5480/EXP/ES/2015","26.82416","-109.6378",NA,"26.35",NA
